age_bracket,gender_nonnumeric,category,amount,fraud,gender,beauty,fashion,food,health,home,hotels,leisure,other,restaurants,sports,tech,transport,travel
6,M,transport,20.77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,43.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,food,53.03,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,M,beauty,54.94,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,M,transport,36.81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,32.97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,16.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,46.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,health,35.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,M,transport,7.79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,25.72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,food,52.84,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,M,transport,21.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,food,43.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,F,transport,7.73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,56.84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,26.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,19.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,19.55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,45.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,32.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,food,45.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,F,transport,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,28.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,33.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,22.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,fashion,116.98,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,M,transport,5.82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,43.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,F,transport,30.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,41.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,84.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,27.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,49.73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,47.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,M,transport,33.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,17.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,56.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,16.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,35.14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,30.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,10.26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,48.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,28.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,F,restaurants,19.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,M,transport,13.34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,38.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,38.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,4.63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,31.73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,41.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,7.68,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,34.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,46.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,87.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,26.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,4.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,F,transport,33.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,45.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,15.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,8.29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,26.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,21.67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,11.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,10.84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,restaurants,14.73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,F,transport,26.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,26.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,16.03,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,25.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,food,7.36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,F,transport,37.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,12.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,21.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,31.92,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,45.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,22.41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,1.22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,34.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,41.72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,home,161.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,M,transport,76.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,23.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,60.41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,44.52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,45.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,28.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,31.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,43.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,28.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,35.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,43.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,22.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,65.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,37.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,food,52.96,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,F,transport,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,22.45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,55.85,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,40.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,24.91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,16.28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,46.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,40.16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,42.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,32.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,19.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,restaurants,33.55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,F,transport,20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,7.42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,35.52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,25.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,79.73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,102.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,M,transport,15.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,10.24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,44.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,48.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,58.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,27.01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,22.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,34.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,32.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,health,120.42,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,F,transport,52.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,restaurants,75.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,F,food,19.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,M,transport,10.81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,23.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,20.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,F,transport,66.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,20.52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,42.41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,fashion,78.85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,F,transport,46.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,19.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,37.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,22.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,17.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,18.15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,restaurants,46.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,M,transport,5.67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,39.86,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,80.02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,9.91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,83.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,M,tech,169.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,F,transport,8.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,13.87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,1.84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,22.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,12.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,49.76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,22.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,70.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,M,transport,11.52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,53.82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,7.51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,8.51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,9.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,29.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,54.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,health,138.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,F,transport,31.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,11.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,3.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,food,41.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,M,transport,14.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,14.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,1.13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,53.74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,fashion,69.26,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,M,transport,13.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,beauty,7.08,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,F,transport,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,65.82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,36.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,42.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,20.02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,12.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,fashion,8.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,F,transport,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,health,36.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,F,health,26.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,M,transport,12.78,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,28.66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,2.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,food,34.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,F,transport,44.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,47.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,17.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,17.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,24.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,46.61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,53.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,29.39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,43.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,food,23.26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,M,transport,44.22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,18.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,food,52.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,M,transport,11.57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,27.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,beauty,86.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,F,transport,53.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,6.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,food,92.77,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,F,transport,14.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,18.61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,24.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,45.62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,12.79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,16.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,48.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,62.57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,47.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,beauty,103.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,F,transport,22.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,23.67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,fashion,43.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,M,transport,13.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,food,9.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,M,tech,44.81,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,F,transport,46.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,40.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,31.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,6.05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,49.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,28.84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,60.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,72.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,F,transport,46.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,9.64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,food,36.15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,F,transport,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,19.41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,69.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,34.14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,22.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,26.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,23.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,food,15.63,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,M,transport,53.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,38.03,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,31.74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,restaurants,24.04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,F,transport,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,24.38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,92.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,13.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,19.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,30.73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,39.51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,27.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,41.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,6.97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,14.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,31.72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,8.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,34.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,6.38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,6.61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,food,93.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,F,transport,28.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,15.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,50.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,21.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,18.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,40.43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,10.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,26.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,food,56.36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6,F,transport,42.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,52.83,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,29.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,30.48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,53.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,fashion,103.51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,M,transport,49.24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,44.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,food,58.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,F,transport,41.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,41.13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,22.34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,121.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,F,transport,42.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,health,188.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,F,transport,13.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,5.48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,2.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,F,transport,47.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,restaurants,29.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,F,transport,17.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,22.81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,2.66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,33.78,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,fashion,105.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,M,transport,29.44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,44.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
