Variable01,Variable02,Variable03,Variable04,Variable05,Variable06,Variable07,Variable08,Variable09,Variable10,Variable11,Variable12,Variable13,Variable14,Variable15,Variable16,Variable17,Variable18,Variable19,Variable20,Variable21,Variable22,Variable23,Variable24,Variable25,Variable26,Variable27,Variable28,Amount,Class
2.43,-1.25,-3.29,-2.10,2.30,3.41,-0.66,0.57,-0.79,0.73,0.06,-0.39,-0.10,0.20,0.07,0.54,0.36,-1.97,0.56,0.18,0.10,0.05,0.11,0.61,0.04,-0.23,-0.04,-0.05,104.36,0
1.75,0.55,-3.62,0.35,2.18,-0.76,0.71,-0.37,-0.28,-0.92,0.84,0.57,0.69,-2.61,-0.58,0.78,1.22,1.37,0.38,-0.02,-0.08,0.01,-0.17,-0.38,0.45,0.82,-0.07,-0.03,0.83,0
-3.06,4.46,-2.20,0.52,-1.50,-1.85,-0.52,1.76,1.08,2.44,-1.16,0.50,-0.29,1.10,0.61,-0.32,0.37,-0.10,0.03,0.88,-0.02,0.31,0.39,0.27,-0.06,-0.39,0.90,0.74,0.99,0
-0.46,0.11,1.55,-1.86,-0.34,-0.39,0.19,0.04,-1.67,0.19,0.51,-0.12,-0.16,0.16,-0.34,-0.85,-0.62,2.16,-0.99,-0.40,-0.11,0.00,-0.23,0.03,-0.10,0.96,0.01,0.09,14.49,0
-0.57,0.56,0.55,-0.72,0.93,1.01,1.39,-0.12,0.22,-0.74,-0.43,0.18,-0.36,-0.05,0.06,-1.37,0.49,-1.52,-1.10,-0.22,0.08,0.72,-0.15,-0.97,-0.17,-0.32,-0.05,-0.12,166.16,0
-2.40,0.43,0.85,-0.39,-1.24,0.01,-0.55,0.76,-0.83,0.11,-1.28,-0.40,-0.92,0.28,0.01,-1.49,0.30,1.23,-2.07,-1.21,-0.04,0.06,-0.04,0.03,0.15,-0.42,-0.90,0.16,56.05,0
-0.98,-1.34,2.00,-1.65,-1.66,0.19,-0.23,0.17,-1.84,0.41,0.51,0.29,0.97,-1.10,-2.35,-0.39,0.41,0.40,-0.14,0.27,-0.04,-0.10,0.42,0.31,0.00,-0.42,0.05,0.14,216.73,0
-0.59,1.60,-0.89,-0.05,0.22,-0.19,-1.14,-2.23,-0.55,-0.80,0.11,0.31,-1.20,1.87,0.24,-0.07,-0.17,0.94,0.91,0.33,-0.60,1.74,-0.09,-0.45,-1.10,-0.17,0.16,0.23,1.17,0
0.01,-2.89,-2.70,0.65,0.27,1.56,1.41,0.01,0.04,-0.27,1.02,0.78,-0.31,0.85,0.52,-0.43,0.07,-0.96,-0.66,1.85,0.84,0.00,-0.70,-0.91,-0.36,0.71,-0.25,0.08,851.41,0
1.25,-0.51,0.21,-0.72,-0.60,-0.02,-0.73,0.04,-0.59,0.56,-0.76,-0.88,0.07,-0.23,1.40,1.08,0.16,-1.55,0.39,0.07,0.09,0.17,-0.07,-0.82,0.34,-0.24,0.03,0.01,15.26,0
-0.10,0.31,-2.47,-0.01,2.94,-1.76,0.90,-0.28,-0.14,-1.44,-0.84,-1.28,-1.54,-2.13,-0.43,0.51,2.12,1.21,-0.36,-0.01,0.24,0.60,0.20,0.26,-1.50,0.34,0.23,0.47,0.62,0
-1.26,-0.84,1.96,-0.57,0.56,1.07,-0.19,-0.02,1.86,-0.12,-0.19,-0.06,-0.49,-0.72,1.99,-0.38,-0.26,-0.66,-1.69,-0.85,0.15,1.55,0.65,-1.08,-0.82,-0.74,-0.30,-0.53,2.95,0
1.34,0.04,0.17,0.65,-0.26,-0.32,0.00,0.07,0.02,0.04,1.42,0.82,-0.88,0.60,-0.32,-0.47,0.15,-0.44,-0.01,-0.20,0.01,0.18,-0.05,0.27,0.47,0.59,-0.05,-0.01,0.00,0
-0.83,0.84,-0.20,0.19,0.13,-0.71,0.82,0.19,-0.37,-1.83,-0.51,0.52,0.99,-1.50,0.01,-0.43,1.81,0.16,1.10,0.36,-0.02,-0.14,0.12,-0.10,-0.16,0.07,0.02,0.09,107.50,0
-0.49,0.90,-0.80,-0.49,0.76,-0.99,0.62,0.21,-0.22,-1.24,-1.31,-0.36,-0.62,-0.51,-0.33,0.54,0.53,-0.01,-0.13,-0.22,-0.14,-0.55,0.17,0.42,-1.15,-0.01,-0.10,0.18,10.44,0
1.51,-1.42,0.28,-1.25,-1.45,0.13,-1.38,-0.03,-1.37,1.58,-1.69,-1.35,0.86,-0.68,1.18,0.33,-0.21,0.77,0.05,-0.03,-0.21,-0.42,-0.14,-1.19,0.38,-0.16,0.04,0.04,127.12,0
0.97,-0.46,-0.32,0.59,1.46,4.52,-1.02,1.36,1.21,-0.37,-1.21,0.68,-0.42,-0.53,-2.07,-0.42,0.00,-0.49,1.03,-0.02,-0.40,-1.34,0.00,0.91,0.63,-0.50,0.06,0.03,29.41,0
-0.35,0.84,1.14,-0.69,-0.02,-0.83,1.07,-0.19,-0.78,-0.33,1.51,0.78,0.09,0.52,-0.09,0.16,-0.40,-0.44,0.68,-0.02,-0.32,-1.01,0.07,0.66,-0.48,0.65,-0.17,-0.01,27.99,0
1.63,-0.90,-0.30,-1.59,-0.71,-0.62,-0.59,-0.12,-2.67,1.95,0.36,-0.98,-0.39,0.27,-0.28,-0.15,0.15,0.29,0.57,-0.29,-0.57,-1.41,0.03,-0.47,0.34,-0.49,-0.01,0.00,28.24,0
2.06,-0.64,-0.59,0.37,-0.52,-0.04,-0.70,0.02,1.07,-0.03,-1.19,0.35,0.47,-0.38,0.32,0.41,-0.57,0.09,-0.18,-0.02,0.18,0.55,0.11,0.65,-0.21,0.60,-0.04,-0.04,69.54,0
1.72,-0.29,-2.36,-0.89,2.57,3.67,-0.31,0.59,0.53,-0.09,0.01,0.49,-0.32,0.60,0.44,-0.56,-0.26,-0.68,0.13,-0.15,-0.17,-0.40,0.22,0.75,0.07,-0.05,-0.03,-0.07,0.84,0
2.46,-1.04,-0.21,-0.72,-1.47,-0.42,-1.24,0.14,0.07,0.79,1.01,-0.30,-1.25,-0.03,-0.32,1.51,0.02,-0.72,0.68,-0.07,0.05,0.06,0.43,-0.03,-0.65,-0.46,0.01,-0.05,23.28,0
-1.42,1.93,-1.48,-1.00,0.22,-1.85,0.75,0.53,0.05,0.04,-1.60,-0.46,-1.75,1.35,0.00,-0.41,0.05,-0.29,-0.24,-0.02,0.20,0.70,-0.07,-0.01,-0.15,0.13,0.50,0.38,3.33,0
-0.36,0.73,-0.68,0.18,0.52,-0.51,0.33,0.24,-1.46,0.69,-1.43,-0.44,0.21,0.74,0.11,-2.08,0.17,1.26,-0.10,-0.36,-0.11,0.13,0.02,0.44,-0.40,-0.47,0.43,0.19,36.38,0
-0.41,0.52,0.37,0.01,0.18,0.29,0.49,0.20,0.59,-0.67,-2.19,0.09,0.13,-0.59,-1.46,-0.66,0.04,-0.05,0.67,-0.14,0.18,1.02,-0.46,-0.76,0.39,0.79,-0.34,-0.27,37.87,0
-3.14,2.58,-0.05,-1.52,0.87,-1.06,2.07,-1.47,4.87,6.29,1.62,-0.90,-2.47,-2.00,-0.36,-1.08,-1.61,-0.46,-0.25,2.36,-1.15,-0.74,-0.11,-0.05,-0.08,-0.15,-0.40,-1.69,10.70,0
2.01,-1.45,-0.86,-1.81,-0.92,-0.49,-1.20,-0.20,-1.50,1.54,-0.78,-0.26,1.65,-0.69,-0.23,-0.49,0.39,-0.11,-0.13,-0.40,-0.14,0.11,0.24,0.69,-0.18,-0.21,0.02,-0.04,9.70,0
-0.59,0.14,-0.02,-0.57,2.44,4.88,0.24,1.19,-0.33,-0.59,-0.36,-0.25,-0.11,0.19,1.20,0.15,-0.90,0.57,-0.45,0.30,0.42,0.98,0.13,0.74,-0.14,-0.56,0.19,0.18,133.40,0
0.14,0.82,-0.56,-0.60,1.44,-0.19,0.96,0.08,-0.38,-0.67,0.76,0.48,0.22,-0.97,-0.74,0.48,0.03,0.31,0.13,0.04,-0.32,-0.73,0.04,0.13,-0.45,0.11,0.26,0.07,1.58,0
-0.02,1.34,1.58,3.61,0.52,1.29,0.12,0.08,-0.84,1.61,-2.69,-1.30,-0.33,-0.42,0.80,0.23,-0.42,0.79,1.30,0.31,0.19,0.74,-0.32,-1.11,-0.47,0.52,0.16,0.03,9.71,0
-5.74,3.59,1.68,-1.30,0.20,0.21,3.38,-3.01,8.57,12.21,3.54,-0.69,-1.19,-6.90,0.49,-2.07,-2.14,-0.54,-0.12,2.57,-1.85,0.43,-0.30,0.54,0.14,-0.43,-4.46,-2.95,4.95,0
1.80,-0.44,-0.37,0.44,-0.56,-0.67,-0.12,-0.18,0.97,-0.28,-0.65,1.19,1.56,-0.33,0.57,0.14,-0.60,-0.44,-0.07,0.08,-0.14,-0.42,0.27,-0.02,-0.38,-0.60,0.02,-0.01,107.71,0
-6.29,-1.38,-0.89,-1.92,0.27,1.45,0.54,-1.35,2.60,0.77,1.42,1.18,0.47,-0.75,0.86,0.44,-1.03,-1.08,-1.17,-2.83,0.13,-0.33,-0.81,-1.70,-0.52,-0.05,-3.85,0.53,143.75,0
1.11,0.22,1.01,0.98,-0.54,-0.46,-0.10,-0.02,-0.19,0.08,1.82,1.60,0.53,0.36,0.38,0.55,-0.62,0.15,-0.16,-0.03,-0.09,-0.44,0.11,0.41,0.23,-0.68,0.03,0.03,32.54,0
2.06,-0.19,-0.68,0.29,-0.08,-0.18,-0.18,0.01,0.56,-0.03,1.17,1.32,0.37,0.19,-0.42,0.05,-0.55,-0.23,0.60,-0.17,-0.38,-1.05,0.56,0.66,-0.45,-0.86,0.01,-0.04,12.08,0
-2.05,-2.58,-0.50,-2.31,2.04,-0.35,-0.30,0.14,-0.67,0.69,0.70,-1.14,-1.11,0.16,-0.16,0.52,0.06,-1.60,-0.82,-0.08,0.43,1.95,1.20,-1.48,-0.51,-0.07,0.26,0.10,35.98,0
1.86,-0.32,-0.05,0.32,-1.11,-0.83,-0.66,0.08,1.01,-0.02,1.02,0.76,-1.51,0.53,0.38,0.30,-0.51,0.41,-0.06,-0.39,-0.04,-0.08,0.44,0.48,-0.54,-0.81,0.05,-0.03,0.91,0
1.94,-1.50,-0.14,-0.91,-1.18,-0.01,-1.45,0.14,0.19,0.73,0.46,0.06,0.26,-0.50,-0.22,1.63,-0.49,-0.30,0.97,0.06,0.26,0.65,0.20,-0.50,-0.48,-0.25,0.03,-0.05,45.78,0
-2.17,0.40,2.56,0.42,-1.83,1.65,-1.60,1.31,-0.25,0.12,-0.48,1.26,0.93,-0.71,-2.45,-1.88,0.77,2.50,0.33,-0.28,-0.14,0.39,-0.27,0.58,0.52,-0.19,0.33,0.04,23.75,0
2.03,-0.58,-2.13,-0.44,-0.02,-0.76,0.05,-0.33,-0.84,1.02,0.37,0.75,0.31,0.46,-1.19,-1.63,-0.13,0.83,-0.25,-0.71,-0.37,-0.23,0.07,-0.33,0.13,0.59,-0.07,-0.08,12.88,0
-3.24,0.95,1.75,-1.41,1.47,4.60,-0.54,0.45,3.33,4.58,-0.57,-0.53,-0.26,-3.68,-0.45,-3.08,-0.15,1.58,-0.22,1.91,-0.94,0.04,-0.45,0.78,1.12,-0.22,0.57,-0.26,23.40,0
-0.68,0.79,0.96,-0.48,0.66,0.17,0.59,0.18,-0.25,0.19,0.00,-0.14,-0.37,0.30,0.30,0.81,-1.00,0.58,0.91,0.22,-0.36,-0.87,-0.10,-1.08,0.01,0.15,0.39,0.18,12.92,0
-1.94,-1.53,-0.09,-1.29,0.86,-1.90,-0.89,0.28,-1.26,0.07,-1.49,-0.42,0.34,0.48,0.18,-0.75,-0.49,1.60,-1.03,0.01,-0.01,-0.44,0.14,-0.48,-1.31,0.67,0.04,-0.18,32.15,0
-0.87,0.42,1.62,0.09,-0.30,0.17,0.14,0.29,0.28,-0.65,-1.78,-0.15,0.16,-0.43,-0.07,0.14,-0.37,0.33,0.38,-0.10,0.11,0.50,-0.34,-0.29,-0.12,0.41,-0.25,-0.30,66.49,0
1.19,-0.28,0.08,0.41,-0.21,0.19,-0.18,0.20,-1.48,1.03,1.25,0.28,-0.90,0.79,0.40,-2.14,0.34,0.33,-1.44,-0.70,-0.48,-1.49,0.24,-0.35,0.14,-0.64,0.04,0.01,32.34,0
2.25,0.14,-1.75,0.61,0.16,-1.11,0.17,-0.27,0.66,-0.69,-0.59,0.40,0.57,-1.49,-0.60,0.14,0.95,0.14,-0.06,-0.11,-0.04,0.30,0.01,-0.17,0.14,0.60,-0.04,-0.03,4.31,0
-0.22,0.64,1.48,-0.67,-0.11,-1.30,0.88,-0.41,0.07,-0.22,-0.44,-0.95,-1.29,0.18,0.89,0.08,-0.32,-0.35,0.27,-0.05,-0.18,-0.66,-0.07,0.32,-0.41,0.92,-0.37,-0.23,0.00,0
1.03,0.12,0.12,0.90,-0.18,-0.01,-0.33,0.17,0.38,-0.60,1.59,0.70,-0.57,-1.08,-0.65,0.02,1.41,0.12,-0.07,-0.12,-0.11,-0.06,-0.06,-0.04,0.49,0.36,0.01,0.03,11.33,0
-3.24,1.87,0.30,-1.59,-0.68,-0.34,-0.27,0.95,1.34,1.45,0.62,-0.40,-2.72,0.62,0.35,0.63,-0.43,0.03,-0.69,0.52,-0.30,-0.25,0.04,-0.41,-0.18,0.67,0.02,-0.32,6.99,0
-10.42,-7.23,-1.60,-0.77,0.63,-0.16,2.42,-1.81,2.48,4.21,1.21,-0.61,0.34,-3.01,-0.28,1.69,-1.08,-2.08,1.16,-5.13,-2.95,-0.47,0.34,0.44,1.66,-0.59,-0.10,1.00,317.32,0
1.16,-0.16,1.17,2.02,-0.92,0.36,-0.49,0.24,0.93,-0.49,-0.60,1.22,0.34,-0.85,-1.56,-1.24,1.06,-1.46,-0.03,-0.15,-0.37,-0.59,0.13,0.63,0.37,-0.63,0.10,0.04,26.22,0
0.43,-1.08,0.76,1.59,-0.68,0.60,-0.14,0.15,0.04,-0.07,1.32,1.62,1.16,0.04,0.92,0.63,-0.69,0.46,-0.69,0.74,0.51,0.49,-0.43,-0.26,0.19,-0.32,0.01,0.10,323.97,0
1.45,0.01,-0.99,0.22,2.13,3.53,-0.39,0.73,0.18,-0.02,-0.55,0.22,-0.22,0.17,-0.16,-0.10,-0.52,-0.07,0.32,-0.04,-0.21,-0.56,-0.14,0.87,0.97,-0.35,0.03,0.01,2.22,0
-1.23,-0.60,1.10,-0.78,1.24,-1.08,0.81,-0.45,0.50,0.21,-0.31,0.15,-0.04,-0.38,-0.21,-0.57,-0.19,-1.07,-0.54,0.31,-0.06,0.43,0.15,0.18,-0.53,0.67,0.05,0.02,41.00,0
-0.99,0.04,1.49,-0.89,0.73,0.45,-0.11,0.18,1.51,-1.34,0.96,-2.38,1.19,1.55,-1.09,0.39,-0.23,1.44,0.11,-0.18,0.08,0.55,-0.32,0.19,-0.03,0.07,0.03,0.10,58.50,0
0.01,0.08,0.34,0.44,2.74,4.31,-0.25,0.89,0.30,-0.03,-0.94,0.00,-0.24,-0.52,-0.38,-0.73,-0.08,0.22,1.20,0.24,-0.12,-0.01,-0.12,1.11,0.11,-0.21,-0.07,-0.24,27.89,0
-0.53,0.69,1.37,-1.22,0.23,-0.02,0.45,0.16,0.24,-0.60,-0.04,0.57,-0.34,-0.29,-1.53,0.21,-0.75,0.15,0.28,0.00,-0.05,0.10,-0.25,-0.36,-0.10,0.97,0.13,0.18,1.15,0
-1.38,-0.09,2.06,-0.55,-0.91,0.04,-0.36,0.80,-1.79,-0.08,0.83,-0.17,-1.22,0.57,0.16,-0.77,-0.27,1.77,-2.38,-0.37,0.02,-0.05,0.02,0.12,0.33,-0.36,-0.06,-0.07,87.22,0
-0.77,1.17,1.45,-0.05,-0.10,-0.78,0.57,0.12,-0.30,0.00,1.72,0.20,-0.70,-0.14,0.28,0.61,-0.14,0.45,0.09,0.21,-0.27,-0.71,0.01,0.47,-0.20,0.06,0.34,0.12,0.59,0
-0.18,1.02,1.84,3.05,-0.21,-0.36,0.44,0.02,-1.30,0.64,-0.46,-0.84,-1.11,0.46,1.12,-0.01,0.12,-0.04,0.87,0.02,-0.11,-0.44,0.14,0.78,-0.73,-0.12,0.17,0.21,2.60,0
-0.94,1.30,0.46,-0.22,0.45,-0.11,0.18,0.51,-0.74,-0.40,0.42,0.50,0.77,-0.10,0.22,0.93,-0.63,0.78,0.65,0.02,-0.22,-0.80,0.10,-1.03,0.04,0.14,0.03,-0.02,11.68,0
1.04,-0.34,0.66,-0.05,-0.58,0.40,-0.72,0.31,0.30,-0.05,1.53,0.49,-0.78,0.42,1.23,0.14,-0.07,-0.37,-0.54,-0.08,0.22,0.53,0.00,-0.25,0.01,1.33,-0.04,0.00,39.72,0
-0.48,1.04,0.67,0.28,1.32,-0.19,0.93,-0.06,-0.86,-1.08,-0.36,-0.34,0.62,-1.21,1.16,0.00,0.94,0.14,0.49,0.14,-0.08,-0.23,-0.49,-0.70,0.40,0.51,0.04,0.09,0.84,0
-0.60,1.00,0.46,-1.13,1.29,-0.70,1.05,-0.14,-0.53,-0.94,0.58,1.12,0.76,0.38,-0.63,0.18,-1.36,0.37,-0.51,-0.12,0.42,1.04,-0.58,-0.32,0.50,-0.22,0.09,0.13,1.00,0
-1.93,1.19,0.35,-2.27,-1.55,-0.45,-0.23,1.31,0.54,-2.37,-0.84,0.97,0.14,0.88,0.99,-0.33,0.59,-0.09,0.99,-0.39,-0.08,-0.63,-0.06,0.97,0.28,-0.45,-0.51,-0.19,108.20,0
2.46,0.26,-2.31,0.23,0.67,-0.55,0.32,-0.33,0.29,-0.36,-0.79,0.69,1.86,-1.18,0.09,0.46,0.15,-0.24,0.26,-0.05,-0.31,-0.80,0.28,-0.03,-0.15,0.18,-0.04,-0.03,1.13,0
-0.35,1.24,1.59,-0.03,-0.01,-0.73,0.72,-0.11,-0.43,-0.35,-0.33,0.30,0.69,0.03,0.78,0.14,-0.43,-0.44,0.01,0.16,-0.22,-0.51,-0.04,0.42,-0.19,0.07,0.25,0.12,0.85,0
1.53,-1.17,0.52,-1.64,-1.29,-0.36,-1.36,0.00,-1.93,1.30,0.76,-0.49,0.18,-0.10,0.12,0.16,0.05,0.59,0.16,-0.16,-0.29,-0.58,0.07,-0.11,0.11,-0.36,0.03,0.03,65.56,0
-2.29,0.05,2.63,-2.75,-0.22,-0.06,-0.14,0.22,3.47,-0.69,1.27,-2.27,0.13,0.90,-0.88,1.23,-0.61,1.42,-1.31,0.14,-0.24,0.32,-0.29,-0.57,0.63,0.68,0.33,0.17,51.68,0
-0.79,1.13,2.39,0.11,0.21,-0.64,0.88,-0.03,-0.20,-1.03,-0.93,0.66,0.43,-0.38,-1.03,-0.10,-0.40,-0.65,-0.55,-0.16,-0.21,-0.39,-0.20,0.45,0.22,-0.69,0.08,0.10,1.06,0
-1.69,0.71,1.02,-1.75,0.09,-1.45,0.62,0.46,-0.27,-1.22,-0.91,-0.40,-1.07,0.59,0.08,1.15,-0.61,-0.90,-0.96,-0.09,-0.40,-1.87,0.02,-0.14,0.16,0.61,-0.02,0.00,22.50,0
1.38,-1.10,0.82,-1.45,-1.62,-0.36,-1.27,0.05,-1.79,1.90,0.75,-0.59,0.07,-0.19,0.18,0.14,0.03,1.02,-0.02,-0.35,-0.04,0.27,-0.05,-0.01,0.41,-0.09,0.05,0.01,7.87,0
-0.68,0.24,-0.13,-0.48,0.29,0.27,0.30,0.44,-2.14,0.18,-0.23,0.42,0.37,0.40,-1.14,-1.62,-0.58,1.75,-1.13,-0.47,0.25,0.65,-0.09,0.23,-0.04,-0.45,0.06,0.11,99.19,0
-2.40,-0.98,0.33,0.09,-0.32,-1.31,1.80,-0.66,0.76,0.28,-0.60,-0.94,-1.49,-0.13,-0.27,-0.16,-0.45,-0.43,-0.35,-0.81,-0.31,0.40,1.15,0.72,-0.20,0.24,-0.34,-0.39,265.64,0
-5.51,5.28,-3.72,1.19,-4.15,-1.24,-2.86,3.59,-1.34,-1.21,-1.10,2.79,1.48,3.19,0.87,0.42,2.03,-0.20,-0.18,-1.06,0.61,0.55,0.59,0.35,-0.01,-0.38,-1.59,-0.41,9.02,0
2.20,-1.06,-3.78,-2.18,2.95,2.25,0.10,0.35,-1.09,0.72,0.05,-0.74,-0.18,0.68,-0.11,0.01,0.56,-1.61,0.61,0.43,0.56,1.19,-0.29,0.69,0.78,0.35,-0.11,-0.06,171.81,0
1.86,-0.42,-0.43,0.32,-0.49,-0.08,-0.76,0.10,1.00,0.18,0.49,0.85,-0.01,0.03,-0.07,0.57,-0.88,0.71,-0.02,-0.18,0.25,0.99,0.08,-0.32,-0.26,0.66,-0.03,-0.06,6.65,0
1.26,0.21,0.38,0.85,-0.22,-0.19,-0.03,0.03,0.07,0.05,0.87,0.92,-0.12,0.35,-0.48,0.14,-0.65,0.17,0.33,-0.13,-0.16,-0.38,-0.05,-0.01,0.43,-0.43,0.02,0.01,12.11,0
1.94,-0.13,-1.34,0.21,0.06,-0.65,0.08,-0.19,0.27,0.26,0.63,0.94,-0.01,0.47,-0.54,0.22,-0.73,-0.29,0.59,-0.20,-0.22,-0.67,0.23,-0.40,-0.28,0.21,-0.07,-0.07,1.37,0
0.94,0.10,-0.23,0.94,0.55,0.36,0.22,-0.03,-0.02,-0.11,-1.15,0.28,1.07,0.17,1.38,0.26,-0.69,-0.45,-0.12,0.06,-0.18,-0.60,-0.14,-1.60,0.50,-0.37,0.03,0.02,61.05,0
2.04,-0.35,-0.59,1.43,-0.21,0.09,-0.32,0.08,1.50,-0.02,-1.73,0.29,-0.99,-0.15,-1.01,-0.29,-0.07,-0.70,0.26,-0.22,-0.42,-1.33,0.40,0.61,-0.31,-1.09,0.04,-0.02,65.95,0
1.65,-1.30,-1.90,-1.47,1.39,3.61,-1.36,0.81,-0.12,0.74,-0.37,0.04,0.30,-0.04,0.67,-1.01,-0.32,1.02,-1.10,-0.42,-0.23,-0.26,0.27,0.59,-0.46,0.55,-0.01,-0.05,77.70,0
-4.56,4.21,-4.97,-1.24,-1.37,-1.61,-1.52,3.60,-0.38,0.37,-0.30,1.86,-0.29,2.88,-0.86,0.36,0.65,0.40,-0.12,0.07,0.37,0.56,0.38,0.68,0.23,0.10,0.24,0.23,0.89,0
-0.75,0.79,-0.55,-0.58,2.15,-0.30,1.60,-0.24,-1.20,-0.46,-0.39,0.25,0.28,0.63,-0.92,0.34,-1.48,0.41,-0.32,0.01,0.21,0.52,-0.53,-1.43,0.77,-0.49,0.05,0.09,57.31,0
0.94,-0.16,1.11,1.30,-0.94,0.53,-0.75,0.44,0.62,-0.07,1.31,0.96,-0.55,-0.04,-0.28,-0.05,-0.13,-0.03,-0.43,-0.19,0.03,0.28,0.05,0.19,0.29,-0.34,0.09,0.02,11.50,0
1.03,-1.35,1.15,-0.24,-1.83,0.48,-1.49,0.39,0.16,0.33,1.14,0.45,-0.74,-0.87,-1.29,0.34,1.04,-1.48,0.68,0.22,0.31,1.02,-0.24,0.27,0.47,0.00,0.04,0.04,181.12,0
1.96,-1.11,0.70,1.18,-2.02,0.55,-1.24,0.38,2.28,-0.46,-1.67,0.71,-0.50,-0.94,-1.38,-0.42,0.13,0.12,0.15,-0.22,0.15,0.96,0.08,0.00,-0.21,-0.16,0.11,-0.02,65.32,0
1.03,-0.52,0.96,-0.64,-1.55,-0.34,-1.02,-0.02,-0.57,0.53,0.40,0.19,1.63,-0.52,1.00,0.89,0.41,-1.47,-0.27,0.17,0.37,1.40,-0.06,0.45,0.30,-0.05,0.05,0.03,19.79,0
1.32,0.27,0.21,0.76,-0.10,-0.44,0.18,-0.01,-0.20,0.16,0.86,0.41,-0.80,0.81,0.28,0.51,-0.70,0.02,0.38,-0.13,-0.40,-1.49,0.20,-0.11,0.20,-0.75,0.00,0.02,19.90,0
-1.33,1.01,2.15,2.37,0.51,3.01,-0.69,1.44,-1.24,0.11,0.33,0.57,0.28,-0.07,-0.67,1.57,-0.66,-0.26,-3.36,-0.32,0.46,1.33,-0.02,-1.44,-0.62,-0.02,0.08,0.05,46.23,0
-2.32,1.05,0.51,-1.64,-1.28,0.50,-1.98,-5.37,1.06,-3.39,-1.25,0.47,-1.63,0.96,0.16,-0.25,0.44,0.04,-0.92,0.80,-2.07,1.59,0.27,0.04,0.01,-0.86,-0.07,0.08,46.06,0
0.47,-3.47,-1.06,-1.30,-1.15,0.40,-0.11,-0.15,-1.85,1.41,-0.87,-1.32,-0.45,0.07,-0.73,-0.17,0.07,0.95,0.67,0.74,0.06,-0.70,-0.67,-1.16,0.68,-0.04,-0.09,0.09,593.37,0
1.27,-0.62,0.74,-0.61,-1.39,-0.78,-0.88,-0.12,-0.50,0.76,-0.40,-0.11,0.44,-0.11,1.18,-0.75,-0.19,1.12,-0.93,-0.46,-0.44,-1.01,0.22,0.42,-0.10,0.70,-0.03,0.03,23.83,0
-1.05,-0.50,0.29,-1.95,1.51,-0.24,-0.53,0.11,-0.98,-0.19,0.25,-0.16,1.18,-1.95,-0.95,1.99,0.05,-0.15,0.65,-0.30,-0.12,-0.22,-0.40,-0.45,-0.52,-0.74,0.14,0.12,19.32,0
0.87,-0.31,1.74,3.41,-0.41,2.63,-1.18,0.95,0.76,0.09,-0.53,0.51,-1.29,-0.68,-1.26,-1.34,1.89,-3.08,-1.60,-0.32,-0.16,-0.01,0.22,-0.60,0.01,0.04,0.13,0.02,14.81,0
1.84,-0.95,-0.76,-0.31,-1.09,-0.95,-0.48,-0.21,0.22,0.57,-1.59,-0.20,-0.39,0.17,0.39,-1.36,-0.15,1.24,-0.74,-0.67,-0.29,-0.35,0.23,-0.15,-0.12,-0.71,0.06,-0.03,27.71,0
2.30,-0.08,-2.61,0.94,0.17,-1.83,0.61,-0.33,0.57,-0.39,-1.00,-1.15,-2.66,-0.29,-0.07,-0.06,1.12,0.06,-0.03,-0.23,-0.08,-0.31,0.01,-0.13,0.11,0.43,-0.08,-0.05,58.79,0
-0.98,0.55,1.23,1.22,0.49,0.68,-0.16,0.67,-0.50,-0.46,-0.53,0.36,-0.32,0.37,-0.68,-0.16,-0.07,0.78,1.55,0.19,0.06,-0.02,-0.46,-0.79,0.64,-0.06,-0.02,-0.09,24.20,0
0.11,1.04,-0.51,-0.68,1.00,-0.31,0.61,0.15,-0.11,-0.56,0.64,-0.13,-1.16,-0.57,-0.62,0.55,0.12,0.49,0.12,-0.05,-0.37,-0.83,0.06,0.14,-0.41,0.12,0.24,0.08,1.75,0
2.07,-1.97,-3.19,-1.72,-0.08,-0.58,0.36,-0.54,-2.20,1.41,0.33,-0.44,0.22,0.41,-1.36,-0.97,0.40,0.20,0.35,0.22,0.36,0.80,-0.44,0.35,0.54,0.23,-0.12,-0.04,254.34,0
-1.26,-0.42,1.32,-2.81,-1.02,-0.35,-0.63,0.73,-3.01,0.89,1.00,-0.71,-0.74,0.25,-0.32,-0.11,0.43,0.31,-1.00,-0.18,-0.04,-0.08,0.13,-0.07,-0.05,-0.43,0.18,0.05,75.60,0
2.38,-1.61,0.39,-1.69,-2.12,-0.12,-1.71,0.06,-0.52,1.46,-0.64,-0.23,1.44,-1.31,0.37,0.04,0.21,0.54,-0.77,-0.32,0.10,0.92,0.33,1.24,-0.50,-0.13,0.08,-0.01,52.44,0
-0.79,0.69,2.08,-0.39,0.19,-0.72,1.00,-0.17,-0.31,-0.40,1.32,-0.38,-1.52,-0.09,0.01,0.78,-0.33,0.38,-0.37,-0.12,-0.16,-0.58,-0.05,0.47,-0.33,-0.13,-0.21,-0.11,1.60,0
0.28,-1.88,-0.40,-0.06,-1.45,-0.71,0.38,-0.33,-1.04,0.54,0.88,0.69,-0.14,0.44,-0.61,-1.81,0.14,1.16,-0.39,0.59,-0.04,-0.81,-0.45,0.71,0.14,0.94,-0.17,0.10,620.96,0
