Variable01,Variable02,Variable03,Variable04,Variable05,Variable06,Variable07,Variable08,Variable09,Variable10,Variable11,Variable12,Variable13,Variable14,Variable15,Variable16,Variable17,Variable18,Variable19,Variable20,Variable21,Variable22,Variable23,Variable24,Variable25,Variable26,Variable27,Variable28,Amount,Class
2.09,-0.11,-0.29,1.42,-0.29,-0.01,-0.76,0.05,2.60,-0.13,-0.24,-2.95,0.46,1.75,0.26,0.43,0.03,0.81,-1.06,-0.37,0.05,0.43,0.22,0.60,-0.16,-0.68,0.02,-0.03,0.96,0
1.37,-1.21,0.41,-1.56,-1.13,0.21,-1.20,0.17,-2.26,1.41,1.60,-0.16,0.10,0.00,0.43,-0.74,0.90,-0.46,-0.64,-0.40,-0.10,0.11,0.09,-0.32,0.21,-0.15,0.06,0.00,14.40,0
1.28,-0.52,0.34,-0.79,-1.01,-0.62,-0.61,0.02,-0.95,0.76,0.92,-0.64,-1.00,0.32,0.24,1.40,-0.06,-0.86,0.99,0.01,-0.11,-0.58,0.11,-0.06,0.18,-0.56,-0.01,0.01,10.66,0
-0.80,1.11,0.45,-0.28,0.87,0.20,0.47,0.32,-0.29,-0.48,-1.28,-0.23,0.72,-0.49,1.21,0.47,-0.17,-0.15,0.09,0.06,-0.33,-0.74,0.03,-1.29,-0.01,0.17,-0.15,-0.21,11.78,0
-1.98,0.13,-0.52,-1.73,-1.94,-0.89,0.04,0.93,-1.45,-0.72,0.83,1.11,0.45,1.53,0.68,-1.74,0.60,1.78,1.17,-0.91,-0.54,-1.21,0.39,0.28,-0.28,-0.93,-0.19,-0.46,157.35,0
-0.21,1.30,-0.47,-0.34,0.28,-1.29,0.75,0.13,-0.18,-0.55,-1.33,0.07,0.11,0.71,0.44,-0.30,-0.35,0.22,0.08,-0.14,0.41,1.19,-0.11,-0.07,-0.69,-0.21,0.41,0.26,1.86,0
-0.63,-0.12,2.05,-0.19,-0.46,1.22,0.05,0.44,-1.41,0.21,1.07,0.87,0.58,-0.18,-0.20,-2.16,0.21,1.23,-1.25,-0.27,0.04,0.56,0.10,-0.34,-0.31,-0.27,0.19,0.13,111.28,0
2.02,-0.22,-1.08,0.32,-0.28,-1.07,-0.01,-0.12,0.51,0.25,0.81,0.38,-1.57,0.81,-0.55,0.13,-0.41,-0.21,0.43,-0.29,-0.26,-0.69,0.34,0.04,-0.36,0.19,-0.09,-0.07,10.49,0
2.41,-1.48,-1.14,-1.84,-0.94,0.16,-1.52,0.05,-1.09,1.64,-0.63,-0.86,0.07,-0.35,-0.62,0.19,-0.28,1.07,0.61,-0.46,-0.19,-0.06,0.09,-1.53,-0.16,-0.11,0.02,-0.07,8.65,0
-1.46,1.24,1.74,-0.77,0.20,0.23,0.53,-0.31,0.90,0.29,-1.05,-0.43,-0.38,-0.54,0.83,-0.13,-0.58,0.08,0.53,0.05,-0.17,-0.55,-0.25,0.57,0.29,-0.52,-0.87,-0.03,13.49,0
-1.33,-0.74,-0.16,-0.39,1.79,-1.26,0.58,-0.15,0.17,-0.22,-1.48,-0.02,0.34,-0.03,-0.20,0.13,-0.73,-0.61,0.26,-0.26,-0.37,-0.60,1.34,-0.85,-0.07,0.25,0.33,-0.07,1.82,0
2.02,-0.04,-1.36,1.06,0.50,0.04,-0.01,-0.04,0.29,0.43,0.31,0.88,0.08,0.39,-0.69,0.10,-0.90,0.69,-0.07,-0.21,0.38,1.14,-0.12,0.39,0.43,-0.33,0.00,-0.05,17.34,0
1.18,-2.23,1.12,-0.84,-2.24,0.74,-1.90,0.35,0.13,1.08,-2.66,-1.61,-1.89,-1.17,-1.87,-0.82,1.13,0.31,0.78,-0.31,-0.35,-0.42,-0.15,-0.49,0.39,-0.03,0.09,0.03,111.77,0
0.95,-0.27,0.63,0.74,-0.57,0.04,-0.24,0.18,0.28,-0.12,1.47,1.23,-0.30,0.15,-0.61,-0.31,0.13,-0.71,0.10,-0.01,-0.19,-0.47,0.07,0.25,0.15,0.27,-0.03,0.01,71.99,0
1.39,0.40,-0.04,0.43,0.32,-0.10,0.09,-0.09,-0.12,-0.34,-0.33,0.84,1.83,-0.60,1.13,0.36,-0.13,-0.60,-0.24,0.01,-0.32,-0.67,0.03,-0.72,0.29,0.18,0.00,0.02,2.00,0
1.81,-0.25,-2.93,-0.61,2.34,3.10,-0.53,0.75,0.92,-0.87,0.30,0.25,-0.35,-1.31,0.31,-0.04,1.06,-0.03,-0.03,-0.07,-0.22,-0.59,0.20,0.57,-0.04,-0.07,0.01,-0.02,28.26,0
1.58,-0.87,-0.71,0.36,0.00,1.38,-0.65,0.57,0.99,0.02,0.85,0.35,-2.16,0.57,0.20,-0.44,0.36,-1.45,-0.54,-0.24,-0.27,-0.81,0.43,-1.61,-0.87,-0.05,0.00,-0.06,96.52,0
-0.66,0.59,1.98,0.59,-0.05,0.14,0.39,0.27,-1.33,0.23,-0.08,-1.14,-1.39,0.28,0.77,0.50,0.36,-1.37,-1.41,0.00,0.15,0.21,0.06,0.20,-0.64,3.24,-0.15,0.06,41.18,0
-1.35,1.29,-0.09,-3.09,0.89,-0.45,1.09,0.13,0.68,-0.11,0.10,-0.18,-1.52,0.37,-0.86,0.68,-1.34,0.00,-0.37,0.24,-0.37,-1.02,-0.12,0.05,0.09,0.38,0.54,0.34,5.50,0
0.97,0.32,0.95,2.12,-0.23,0.51,-0.24,0.24,-0.83,0.82,1.37,0.82,0.22,0.34,0.26,0.77,-0.71,-0.22,-1.18,-0.07,-0.05,-0.33,0.11,-0.02,0.07,-0.23,0.02,0.03,35.88,0
0.02,0.86,0.44,-0.47,0.14,-1.49,1.03,-0.22,0.01,-0.41,-0.61,0.00,-0.60,0.22,-0.38,-0.18,-0.22,-0.84,-0.26,-0.09,-0.22,-0.59,0.12,0.40,-0.51,0.13,0.23,0.09,2.12,0
2.30,-0.88,-1.20,-0.96,-0.71,-1.13,-0.55,-0.17,-0.52,1.21,0.82,-0.75,-1.70,0.63,-0.16,1.10,0.09,-0.79,0.64,-0.15,0.44,1.41,0.03,0.03,0.09,0.06,-0.05,-0.09,0.90,0
1.67,-1.19,-1.09,0.17,-0.53,0.36,-0.49,0.22,1.20,0.14,-0.10,-0.30,-1.81,0.44,0.10,0.88,-0.82,0.96,0.25,0.17,0.23,0.14,-0.03,0.11,-0.37,0.61,-0.11,-0.03,241.92,0
1.82,0.15,-1.68,0.35,0.43,-0.67,0.12,-0.13,0.12,-0.24,1.34,1.21,0.59,-0.80,-0.60,0.39,0.26,0.05,0.28,-0.11,-0.30,-0.81,0.37,0.69,-0.28,0.13,-0.06,-0.03,0.82,0
1.20,0.38,0.29,0.73,-0.34,-1.08,0.12,-0.24,-0.06,-0.31,0.03,0.52,0.91,-0.42,1.06,0.44,-0.04,-0.38,-0.18,-0.05,-0.28,-0.79,0.13,0.35,0.25,0.09,-0.02,0.03,1.33,0
1.99,-1.36,-1.93,-1.41,-0.68,-1.70,0.22,-0.48,0.38,0.06,-1.04,-0.15,-0.78,0.75,0.72,-2.30,0.14,1.39,-0.22,-0.37,-0.13,-0.13,-0.08,0.00,0.30,-0.94,0.01,-0.02,157.52,0
-0.34,1.33,-0.60,0.37,1.52,-0.57,1.47,-0.06,-0.92,-1.00,0.85,-0.10,-1.36,-0.71,-1.45,-0.05,0.72,0.79,-0.27,-0.16,0.12,0.33,-0.32,0.60,0.14,-0.62,0.16,0.20,18.90,0
1.36,-0.46,-0.18,-0.72,-0.41,-0.21,-0.75,0.03,-0.66,0.13,-0.49,-1.09,-0.11,-1.15,1.31,1.72,1.10,-0.89,0.28,0.12,0.03,-0.03,-0.09,-0.81,0.37,-0.20,0.04,0.04,33.76,0
-0.99,0.50,0.20,-2.57,1.74,3.14,-0.66,1.38,-0.33,-0.52,0.71,-3.16,1.71,1.43,-0.36,1.72,0.36,-0.81,0.24,0.21,-0.24,-0.81,-0.14,0.87,0.42,-0.60,0.12,0.04,11.13,0
0.77,-0.55,0.29,1.59,-0.66,-0.36,0.28,-0.02,0.16,0.02,0.99,0.64,-1.19,0.53,-0.84,-0.20,-0.12,0.07,0.13,0.19,0.06,-0.23,-0.24,0.56,0.54,-0.39,-0.03,0.05,233.20,0
1.34,0.12,0.08,0.10,-0.38,-1.47,0.31,-0.32,0.00,-0.12,-0.22,0.02,-0.45,0.57,0.82,0.15,-0.17,-0.98,0.29,-0.07,-0.48,-1.41,0.21,0.35,0.08,0.61,-0.12,0.01,21.83,0
-1.69,0.67,1.23,2.89,0.50,0.43,-0.21,0.74,-1.63,0.91,0.81,0.01,-0.57,0.92,0.93,0.19,0.06,0.20,1.02,-0.02,-0.13,-0.30,0.69,-0.42,-0.30,0.01,0.26,0.03,8.39,0
-1.43,0.28,2.78,-2.09,-0.99,-1.19,0.29,-0.04,1.21,-1.67,0.25,1.14,1.30,-0.51,1.31,0.09,-0.70,0.43,-0.87,0.11,0.35,1.08,-0.31,0.89,0.62,-0.73,0.24,0.16,71.91,0
-2.35,2.12,-0.06,-1.38,0.57,-1.13,2.04,-1.35,3.33,4.45,-0.24,-0.84,-1.27,-1.94,0.13,-0.76,-1.01,-1.03,-0.45,1.63,-0.97,-0.70,-0.01,-0.09,-0.08,0.03,0.47,-0.36,16.91,0
1.09,0.14,0.18,1.07,-0.31,-0.12,-0.29,0.18,0.40,-0.70,1.76,0.87,-0.75,-1.35,-0.64,-0.03,1.16,0.06,-0.16,-0.13,-0.09,-0.04,-0.05,0.16,0.45,0.41,0.01,0.03,12.56,0
0.02,0.50,-1.18,-1.72,2.88,3.16,0.32,0.90,-0.15,-0.42,-0.20,0.03,-0.38,0.34,0.05,-0.14,-0.50,-0.78,-0.22,0.03,-0.26,-0.72,0.11,0.72,-0.42,0.17,0.27,0.09,4.29,0
1.87,-1.72,0.06,-0.53,-1.69,0.48,-1.70,0.27,1.08,0.40,-1.69,-0.32,-0.11,-1.18,-1.27,0.84,0.53,-1.22,0.95,0.16,0.16,0.59,0.16,0.55,-0.31,-0.19,0.04,-0.02,108.18,0
1.16,-0.09,1.02,0.95,-0.61,0.52,-0.72,0.32,0.63,0.05,0.20,0.52,-0.49,0.03,0.06,0.76,-0.95,0.89,0.25,-0.13,-0.02,0.04,-0.10,-0.52,0.41,-0.38,0.06,0.02,1.09,0
1.21,-0.53,-0.24,-0.90,-0.45,-0.51,-0.15,-0.15,-1.25,0.76,0.52,0.41,0.33,0.46,0.07,-0.92,-0.54,1.19,0.11,-0.39,-0.83,-1.87,0.13,-0.58,0.05,0.62,-0.08,0.00,49.99,0
-0.98,1.21,1.47,0.53,-0.32,-0.05,0.00,0.80,-0.41,-0.27,-1.23,-0.90,-1.51,0.32,-0.43,0.79,-0.18,-0.66,-1.73,-0.30,0.04,0.07,0.00,0.07,-0.42,0.75,0.18,0.13,2.24,0
2.13,-1.75,-1.40,-1.74,-0.92,-0.18,-1.07,-0.13,-0.94,1.70,-1.71,-1.58,-0.12,-0.34,0.02,-0.30,0.22,0.26,0.14,-0.30,-0.20,-0.27,0.15,-0.01,-0.16,-0.17,-0.01,-0.04,71.05,0
-0.31,0.60,-0.59,-0.44,0.23,0.06,-0.66,-2.71,0.11,-2.04,0.77,-0.35,-2.80,-0.50,-0.89,0.67,1.12,0.93,-0.12,0.64,-1.60,-0.43,-0.21,0.51,0.96,-0.05,0.02,0.27,103.61,0
-1.06,1.33,1.40,2.86,0.09,2.49,-0.70,1.01,-0.40,0.05,-0.38,1.00,0.95,-1.83,-1.83,-0.20,1.43,0.48,2.00,0.20,-0.30,-0.51,-0.35,-1.38,0.34,0.33,-0.04,-0.04,15.74,0
1.07,-1.00,0.58,-0.61,-0.94,0.51,-0.94,0.35,-0.58,0.58,1.62,0.16,-0.45,-0.14,0.00,0.59,0.84,-1.65,0.19,0.15,0.34,0.83,-0.11,-0.24,0.26,-0.10,0.03,0.02,102.00,0
1.40,-0.40,-1.31,-2.07,1.98,3.19,-0.52,0.79,1.20,-1.05,-0.12,0.70,-0.12,0.29,1.05,-0.52,-0.45,0.11,1.09,-0.01,-0.23,-0.60,-0.06,0.99,0.83,-0.79,0.06,0.02,1.03,0
0.94,-0.03,0.44,1.37,-0.22,0.05,0.07,0.09,-0.02,0.01,1.49,1.47,-0.03,0.27,-0.84,-0.58,0.08,-0.57,-0.17,-0.04,0.01,0.07,-0.11,0.27,0.62,-0.36,0.02,0.02,79.50,0
2.13,0.38,-4.91,-0.33,3.83,2.33,0.23,0.49,-0.10,-0.96,0.75,-0.35,-0.49,-2.23,0.38,0.21,2.32,0.42,-0.47,-0.08,-0.07,-0.08,-0.04,0.48,0.43,0.81,-0.05,-0.03,0.83,0
1.49,-1.23,-1.31,-2.25,1.03,3.03,-1.28,0.67,-2.30,1.58,-0.11,-0.89,0.46,0.01,0.69,-0.09,0.06,-0.14,0.37,-0.09,-0.62,-1.72,0.19,0.94,0.23,-0.64,0.01,0.03,67.87,0
-0.51,1.42,-0.47,0.77,0.75,-0.34,1.07,0.24,-1.16,-0.08,0.28,0.84,0.31,0.80,-1.20,-0.75,-0.04,0.19,1.26,0.05,0.20,0.69,-0.25,-0.33,0.09,-0.41,0.29,0.16,33.71,0
1.85,-0.34,-0.44,0.41,-0.45,-0.11,-0.54,-0.02,1.26,-0.20,-0.95,0.95,1.10,-0.39,0.38,0.10,-0.67,0.14,-0.17,-0.14,0.19,0.81,0.14,0.74,-0.03,-0.27,0.04,-0.03,9.29,0
-0.46,-0.80,1.25,-3.03,-0.57,-1.15,-0.25,-0.07,-2.59,0.70,0.83,-0.39,-0.14,-0.21,-1.82,-0.43,0.22,0.28,-0.67,-0.35,0.02,0.36,-0.04,0.48,-0.24,-0.31,0.12,0.15,13.80,0
1.32,0.04,-0.05,-0.09,-0.20,-0.82,0.20,-0.13,-0.23,0.03,1.16,0.65,-0.35,0.73,0.23,0.45,-0.55,-0.35,0.75,-0.02,-0.41,-1.24,0.14,0.00,0.09,0.59,-0.10,-0.01,30.85,0
-0.85,0.51,1.63,-0.01,0.47,-0.80,0.87,-0.43,-0.06,0.36,1.48,-0.01,-0.81,-0.59,0.36,0.46,-0.43,0.40,0.28,0.00,-0.35,-0.49,0.31,0.24,-0.18,0.00,-0.24,-0.47,11.15,0
-3.51,-1.76,1.06,1.43,-1.95,0.90,-0.49,1.10,-1.17,0.24,0.61,1.29,0.90,0.09,-0.52,-1.83,0.85,1.33,0.21,0.06,-0.32,-0.67,-0.31,0.07,0.10,-0.25,0.67,-0.42,370.04,0
1.52,-0.93,-1.56,0.24,0.32,0.54,0.01,0.00,0.45,0.13,0.11,1.17,1.04,0.12,-0.35,0.56,-0.96,0.35,0.41,0.31,0.09,-0.10,-0.06,-0.31,-0.15,0.20,-0.08,-0.03,215.12,0
0.71,-1.58,0.49,-1.07,-1.78,-0.91,-0.32,-0.08,2.00,-1.35,-0.63,0.12,-1.05,0.06,1.44,-0.35,0.00,0.44,0.57,0.47,0.27,0.33,-0.39,0.41,0.33,0.09,-0.02,0.08,341.25,0
1.36,-0.45,0.18,-0.83,-0.70,-0.69,-0.34,-0.05,-1.24,0.72,1.81,0.21,-0.27,0.34,0.07,0.79,0.47,-1.89,0.61,0.04,-0.11,-0.52,0.17,0.18,0.22,-0.49,-0.01,0.00,21.56,0
2.08,-0.04,-1.58,0.24,0.61,-0.49,0.19,-0.25,0.37,0.21,-1.16,0.07,0.59,0.33,0.71,0.24,-0.86,0.00,-0.06,-0.13,0.19,0.59,-0.03,0.16,0.25,0.47,-0.08,-0.06,12.22,0
2.09,-0.03,-1.35,1.14,0.60,0.20,0.09,-0.06,0.31,0.29,0.21,1.44,0.67,0.14,-1.54,-0.28,-0.61,0.28,0.25,-0.17,0.19,0.92,-0.10,0.30,0.52,-0.38,0.01,-0.06,20.37,0
1.82,0.30,-0.25,3.58,0.52,1.28,-0.50,0.31,-0.60,1.67,-0.70,0.22,0.38,-0.02,-1.07,1.90,-1.81,0.47,-0.92,-0.22,-0.25,-0.71,0.27,-1.40,-0.41,-0.31,0.01,-0.05,4.77,0
-1.40,0.78,2.24,-0.92,-0.28,0.97,-0.31,0.57,1.71,0.57,-0.22,-1.29,-2.79,-0.22,0.93,0.72,-1.13,1.60,0.47,0.45,0.01,0.46,-0.40,0.02,0.59,-0.06,0.47,0.09,14.93,0
1.11,0.36,0.35,1.62,0.01,-0.21,0.14,0.03,-0.97,0.71,1.80,0.70,-0.24,0.58,-0.07,0.37,-0.32,-0.73,-0.75,-0.16,0.01,-0.03,0.04,0.24,0.28,0.99,-0.08,-0.01,3.29,0
1.99,-0.11,-1.86,0.03,0.52,-0.49,0.07,-0.15,0.91,-0.08,-1.45,-0.38,-0.71,0.61,1.05,-0.08,-0.66,0.38,0.01,-0.28,0.21,0.77,-0.05,0.02,0.37,-0.42,0.00,-0.06,1.06,0
1.09,-1.77,-0.93,0.73,-1.08,-0.60,0.05,-0.19,1.34,-0.40,-1.00,0.13,-0.29,0.22,1.12,0.30,-0.69,0.55,-0.39,0.67,0.46,0.57,-0.27,-0.10,-0.22,-0.65,-0.03,0.04,460.20,0
-1.78,1.87,0.13,0.71,-0.57,-0.29,0.23,0.52,-0.53,0.21,-0.40,0.68,0.97,0.54,1.15,-0.51,0.35,-0.47,0.05,-0.27,0.29,0.66,-0.10,0.12,-0.28,-0.36,-0.67,0.09,53.87,0
0.50,0.07,-0.11,-2.08,0.75,-0.41,0.67,-0.42,-1.40,0.52,0.15,-0.36,0.88,-0.30,-0.77,1.19,-0.69,-0.47,0.87,0.12,0.41,1.53,-0.43,-0.97,0.05,0.01,-0.12,-0.24,1.04,0
-0.97,-0.92,-0.25,-1.57,1.14,-1.60,0.39,-0.19,0.87,-0.99,-0.95,-0.63,-1.27,0.73,1.82,-1.13,0.08,0.50,1.64,-0.10,0.33,1.07,0.43,0.58,-0.06,0.09,0.10,0.22,30.55,0
-1.11,0.14,1.91,-0.39,1.01,-2.10,0.96,-0.41,-0.40,-0.59,-0.05,0.11,-0.44,0.09,-0.23,-0.53,-0.05,-0.99,-0.18,0.17,-0.23,-0.69,-0.08,0.98,0.40,0.26,-0.26,-0.15,3.34,0
-0.84,-0.14,1.06,-2.38,-0.93,0.10,-0.86,0.67,-2.42,0.81,1.16,-0.36,-0.23,0.20,-0.30,-0.48,0.77,-0.27,-1.41,-0.44,0.01,0.32,0.08,-0.34,-0.51,-0.33,0.31,0.12,13.80,0
2.25,0.13,-1.94,0.21,0.63,-0.32,0.11,-0.10,0.19,-0.22,0.80,1.00,0.53,-0.73,-0.56,0.56,0.06,0.28,0.47,-0.11,-0.32,-0.82,0.26,0.10,-0.22,0.18,-0.07,-0.05,1.00,0
0.76,0.68,-0.62,1.28,0.21,-0.77,0.50,-1.22,-0.72,0.39,-0.82,-0.95,-1.43,1.18,2.04,-1.19,0.71,-0.20,2.37,0.03,0.89,-0.01,-0.28,-0.12,0.69,1.20,0.13,0.24,35.20,0
1.01,0.09,0.34,1.38,-0.16,-0.17,0.14,-0.03,0.27,-0.16,-0.51,0.67,0.04,0.04,-0.11,-0.74,0.28,-1.05,-0.37,-0.10,-0.08,-0.07,-0.11,0.10,0.71,-0.30,0.04,0.02,52.53,0
-2.09,-0.36,-1.22,-0.85,1.32,0.52,0.47,0.44,-0.37,-0.13,0.90,1.22,1.22,0.52,0.17,-0.26,-0.21,-0.93,-0.94,-0.61,0.39,1.31,-0.81,-1.43,-1.30,0.73,0.34,-0.15,128.14,0
1.19,-0.58,0.51,0.03,-0.83,0.00,-0.60,0.03,-0.77,0.69,0.46,1.08,0.65,-0.28,-1.27,-1.65,-0.07,1.32,-0.15,-0.47,-0.39,-0.57,-0.07,0.04,0.44,0.41,0.01,0.01,21.39,0
-0.30,0.93,0.29,0.14,1.06,-0.57,1.19,-0.10,-0.48,-0.41,-1.17,-0.76,-0.87,0.63,0.30,-0.05,-0.59,0.27,-0.71,-0.14,0.36,1.02,-0.26,0.71,0.02,-0.48,0.14,0.17,21.00,0
1.99,-1.70,-1.69,-1.38,-0.72,-0.69,-0.32,-0.42,-1.80,1.39,-1.07,-0.36,1.33,-0.30,-0.47,-0.80,0.46,-0.48,0.11,0.05,-0.21,-0.48,0.05,0.46,-0.05,-0.25,-0.05,-0.02,212.43,0
0.11,1.08,-0.07,-0.38,0.58,-1.36,1.05,-0.34,-0.20,-0.31,-0.80,0.49,1.17,0.18,0.36,-0.52,-0.52,0.02,0.03,0.05,0.34,1.31,-0.15,0.13,-0.78,-0.20,0.57,0.30,2.01,0
1.11,-0.61,0.08,0.56,-0.52,0.02,-0.12,0.00,-1.39,0.81,1.10,0.86,0.08,0.38,-0.61,-2.06,0.18,0.92,-1.04,-0.39,-0.25,-0.38,-0.15,0.00,0.56,-0.25,0.03,0.02,115.15,0
2.19,0.06,-1.78,0.42,0.27,-1.30,0.21,-0.30,0.68,-0.45,-0.83,-0.48,-0.70,-0.58,1.10,0.32,0.38,0.59,-0.34,-0.21,0.18,0.62,-0.07,-0.53,0.24,-0.07,-0.01,-0.03,32.36,0
2.01,-1.03,-2.37,-0.43,-0.21,-1.05,0.30,-0.34,-0.84,1.16,0.09,-0.32,-1.46,1.03,-0.97,-1.63,-0.08,1.24,-0.22,-0.44,-0.14,-0.24,-0.12,-0.32,0.14,0.83,-0.15,-0.08,167.50,0
-0.37,1.21,1.63,0.05,0.27,-0.56,0.62,-0.13,0.88,-0.75,0.18,-2.30,2.49,1.41,0.09,0.28,0.14,0.02,-0.01,0.10,-0.44,-0.85,-0.08,-0.17,-0.12,0.06,0.23,0.12,4.85,0
-0.58,1.23,0.80,0.71,-0.15,-0.28,0.41,0.43,-0.91,-0.26,0.57,0.18,-0.73,1.03,0.36,0.14,-0.36,0.80,0.85,-0.07,0.26,0.51,-0.08,-0.01,-0.24,-0.32,0.03,0.08,42.81,0
-0.36,0.89,1.23,0.72,0.17,0.03,0.22,0.11,-0.83,0.44,1.64,1.26,1.10,0.25,1.24,-0.58,0.13,-0.21,1.48,0.26,-0.05,0.04,0.15,0.05,-1.25,0.20,0.34,0.25,0.97,0
1.90,-1.33,-0.78,-0.67,-0.73,0.44,-0.96,0.22,-0.10,0.99,-0.03,0.18,-0.22,0.04,-0.15,-0.59,-0.71,1.85,-0.30,-0.47,-0.55,-1.31,0.39,0.03,-0.70,0.26,-0.04,-0.04,75.80,0
1.92,-0.64,-1.03,-0.71,-0.60,-0.55,-0.93,-0.05,-0.25,0.26,1.19,0.19,0.86,-1.96,-0.45,1.86,0.92,0.06,0.55,0.08,0.30,0.99,0.05,-0.37,-0.11,-0.09,0.03,-0.03,9.71,0
-1.54,-2.23,1.07,-2.49,1.77,-0.49,-1.41,0.23,-2.76,1.06,-0.20,-0.35,1.43,-0.47,-0.85,-0.40,0.05,0.93,0.98,0.41,-0.03,-0.21,-0.12,-0.27,0.80,0.05,-0.02,0.07,19.80,0
1.09,-0.70,-0.95,-0.41,1.76,3.68,-0.59,0.77,0.15,-0.08,-0.13,0.04,0.13,0.26,1.35,0.76,-0.88,0.37,0.01,0.32,0.05,-0.32,-0.20,1.14,0.43,0.31,-0.04,0.04,175.70,0
1.92,-0.71,-1.11,-0.31,-0.89,-1.43,-0.16,-0.50,-0.82,0.87,-0.39,0.38,1.07,0.14,0.43,-1.73,-0.11,0.83,-1.25,-0.52,-0.07,0.29,0.13,0.57,-0.12,0.79,-0.06,-0.05,52.92,0
-1.69,0.45,2.58,-2.42,-0.78,-0.49,0.12,-0.09,3.49,-0.94,-0.22,-3.10,0.13,0.59,-0.17,0.76,-0.34,0.70,-1.42,-0.05,-0.18,0.31,-0.24,0.00,0.53,0.52,0.05,0.02,41.78,0
-0.87,-0.93,2.29,-2.57,-1.21,-0.66,-0.49,0.10,-1.71,1.25,0.75,-1.96,-2.64,-0.07,-0.11,0.24,0.06,1.02,-0.65,-0.09,-0.26,-0.51,0.04,0.39,0.07,-0.43,0.10,-0.10,59.90,0
2.43,-1.34,-1.09,-1.39,-1.27,-1.75,-0.73,-0.38,-1.40,1.82,-0.69,-1.22,-0.68,0.11,0.28,-0.64,0.60,0.03,-0.51,-0.56,0.08,0.76,0.15,0.41,0.00,0.05,-0.02,-0.06,12.96,0
1.83,-1.62,-0.83,-0.61,-1.32,-0.44,-0.52,-0.12,0.22,0.59,-1.32,-0.66,-0.40,-0.37,-0.28,1.10,0.32,-1.61,0.90,0.43,-0.08,-0.75,0.16,-0.50,-0.52,-0.53,-0.04,0.00,262.19,0
2.32,-1.16,-2.28,-3.37,0.06,-0.82,-0.04,-0.35,0.59,-0.25,-0.16,0.83,0.44,0.58,0.42,-2.29,-0.43,2.13,0.94,-0.46,-0.26,-0.06,-0.18,-1.35,0.46,-0.65,0.03,-0.07,53.98,0
-1.64,1.97,1.64,0.71,-0.49,0.08,-0.01,0.49,-0.21,0.22,-0.17,0.48,0.92,-0.04,1.74,-0.22,0.03,-0.25,-0.02,0.22,-0.02,0.16,-0.18,0.07,0.17,-0.39,-0.37,-0.35,4.49,0
1.91,0.14,-1.55,1.35,0.34,-1.06,0.62,-0.34,0.36,0.27,-1.28,-0.17,-1.18,0.65,-0.43,-0.61,-0.11,-0.54,-0.20,-0.32,0.04,0.27,-0.01,-0.11,0.45,-0.53,-0.02,-0.07,19.87,0
-1.17,0.54,1.14,-0.89,-0.14,-0.45,0.28,0.46,0.05,-1.30,-0.73,1.05,1.05,-0.30,-0.98,-0.39,0.23,-1.24,-0.59,0.12,0.08,0.32,-0.01,0.21,-0.15,1.01,0.19,0.08,48.50,0
-2.56,2.31,-0.23,-0.79,-1.01,0.47,-1.75,-1.75,0.24,-0.94,-2.26,0.84,0.89,0.45,-0.28,0.78,-0.10,0.53,-0.20,-1.03,3.75,-0.11,0.22,-0.65,-0.17,0.61,-0.38,-0.02,14.01,0
-1.39,0.12,3.47,1.17,-0.16,0.70,-0.57,0.37,2.07,-0.76,-1.35,-2.68,0.53,0.17,-3.32,0.43,0.51,-0.04,-0.85,-0.53,-0.30,-0.37,-0.55,-0.11,0.24,0.80,-0.17,0.00,37.30,0
-1.14,0.16,1.53,0.32,0.30,-0.08,1.87,-0.23,-0.43,-0.70,-0.69,-0.45,-0.97,0.09,-0.20,-0.50,-0.11,-0.62,-1.08,0.41,0.12,0.16,0.08,0.05,0.86,-0.35,-0.22,-0.15,216.78,0
1.10,0.08,0.51,1.32,-0.27,0.02,-0.06,0.16,0.11,0.05,1.15,0.87,-0.78,0.44,-0.67,-0.52,0.12,-0.45,-0.15,-0.20,-0.04,0.04,-0.05,0.22,0.55,-0.37,0.03,0.01,21.10,0
2.19,-0.68,-2.19,-0.28,0.25,-0.99,0.57,-0.67,-0.74,0.72,-1.62,0.44,1.29,0.28,-0.46,-2.15,-0.16,0.85,-0.36,-0.37,-0.20,-0.05,-0.20,-0.64,0.54,-0.04,-0.04,-0.06,115.14,0
-4.82,-4.56,-0.71,-0.74,-1.97,-0.68,-1.48,1.06,-1.56,0.14,-1.77,-0.04,1.31,-0.32,-1.08,-0.22,1.24,-0.05,0.61,-1.40,-0.46,-0.17,1.09,0.07,-0.84,-0.39,0.69,-1.53,148.91,0
0.88,-0.54,1.32,0.53,-1.33,0.24,-0.98,0.39,0.69,0.01,1.53,0.47,-0.90,0.22,1.17,0.79,-0.53,0.51,-0.78,-0.02,0.31,0.75,-0.04,0.25,0.00,0.52,0.01,0.03,72.65,0
-0.89,0.06,3.19,1.66,-1.07,1.04,-0.82,0.56,1.45,-0.54,-2.25,-0.89,-1.95,-1.00,-0.83,-0.67,0.57,0.74,1.41,-0.11,0.09,0.68,-0.25,-0.10,0.42,0.12,0.07,0.06,1.01,0
1.38,0.09,0.05,0.10,-0.45,-1.46,0.28,-0.28,0.11,-0.10,-0.34,-0.28,-1.00,0.63,0.97,0.16,-0.15,-0.93,0.30,-0.13,-0.47,-1.41,0.20,0.34,0.05,0.65,-0.10,0.00,18.94,0
